a_id_,ClusterID,val_CRBEC,val_FC011EC,val_FC01EC,val_FC021EC,val_FC022EC,val_FC02EC,val_FC031EC,val_FC032EC,val_FC041EC,val_FC042EC,val_FC043EC,val_FC044EC,val_FC045EC,val_FC04EC,val_FC052EC,val_FC053EC,val_FC054EC,val_FC055EC,val_FC056EC,val_FC05EC,val_FC063EC,val_FC06EC,val_FC071EC,val_FC072EC,val_FC07EC,val_FC091EC,val_FC096EC,val_FC10EC,val_FC121EC,val_FC123EC,val_FC125EC,val_FC126EC,val_FCTOTEC,val_HHPEDY000_001EC,val_HHPEDY001_002EC,val_HHPEDY002_005EC,val_HHPEDY005_007EC,val_HHPEDY007_010EC,val_HHPEDY010_020EC,val_HHPEDY020_035EC,val_HHPEDY035_070EC,val_HHPEDY070_100EC,val_HHPEDY100_150EC,val_HHPEDY150_200EC,val_HHPEDY200_250EC,val_PEDYEC,val_PEDYHHEC,val_RRBEC
Turkey_TR6 - Akdeniz,0,72494894000.0,13856680000.0,14967436000.0,182656640.0,2844942400.0,3027600200.0,2874673200.0,787678660.0,3607436600.0,6755072000.0,992351800.0,1638670600.0,3594542800.0,16588076000.0,400590360.0,1385148600.0,377107240.0,127542800.0,1124291000.0,5073429200.0,344285540.0,1913256000.0,3936059200.0,4806629400.0,11349056000.0,686624160.0,262354480.0,1612927400.0,2021693000.0,952180260.0,119189840.0,7127833.2,72494894000.0,29.702374,1763.7558,83427.03,148312.76,314595.86,1097185.0,936353.64,596111.9400000001,93699.258,32513.174,5702.1682,1346.7076000000002,85510640000.0,25811.356,28906894000.0
Turkey_TR61 - Antalya,0,23700808000.0,4005660000.0,4326760000.0,53725496.0,836796620.0,890522340.0,879878380.0,241082180.0,1162820800.0,2177396200.0,319874200.0,528214060.0,1158607600.0,5346913000.0,134796900.0,466116720.0,126897520.0,42916754.0,378321440.0,1707225400.0,120469800.0,669450720.0,1429540000.0,1745722000.0,4121858600.0,271614780.0,103796306.0,528925360.0,644245020.0,303414820.0,37977552.0,2271409.6,23700808000.0,15.435902,784.8699999999999,31457.548000000003,52262.44600000001,106766.08,360017.76000000007,304855.14,198038.44,32299.840000000004,11548.4636,2090.6726000000003,505.37802,28485580000.0,25864.292,9450331600.0
Turkey_TR62 - Adana,0,28644616000.0,5374127400.0,5804896400.0,87421078.0,1361609000.0,1449030400.0,1208139200.0,331062020.0,1413179200.0,2646317200.0,388744840.0,641921160.0,1408267600.0,6498429400.0,152443600.0,527063940.0,143500740.0,48537992.0,427839780.0,1930583000.0,144560840.0,803392760.0,1404103200.0,1714658800.0,4048557200.0,258579840.0,98777588.0,614115620.0,899105640.0,423488560.0,53015732.0,3169927.0,28644616000.0,8.331033399999999,520.6909400000001,25979.63,47731.030000000006,104425.94600000004,386332.52,356013.16,246417.62,42040.420000000006,15326.024,2809.0382,682.01916,34020370000.0,27683.082,11422174000.0
Turkey_TR63 - Hatay,0,20149472000.0,4476893000.0,4835777800.0,41510078.0,646536920.0,688047220.0,786655900.0,215534460.0,1031436720.0,1931359000.0,283732840.0,468535420.0,1027667600.0,4742731600.0,113349840.0,391967760.0,106708958.0,36088074.0,318129880.0,1435620600.0,79254904.0,440412400.0,1102415600.0,1346247800.0,3178638200.0,156429520.0,59780548.0,469886360.0,478342460.0,225276860.0,28196542.0,1686496.6,20149472000.0,5.9354384,458.1950800000001,25989.85,48319.284,103403.84,350834.72,275485.34,151655.91999999998,19359.0,5638.6848,802.45784,159.31054,23004692000.0,23411.306,8034388800.0
Turkey_TR7 - Orta Anadolu,0,25754588000.0,5512698400.0,5954582400.0,76712932.0,1194830400.0,1271544000.0,1023566780.0,280481660.0,1290850200.0,2417235800.0,355092820.0,586355600.0,1286349000.0,5935883200.0,142608360.0,493062260.0,134242920.0,45406066.0,400236800.0,1806032600.0,125390200.0,696844180.0,1481751400.0,1809477200.0,4272446400.0,215336960.0,82261288.0,370916900.0,555005840.0,261413540.0,32725592.0,1956747.2,25754588000.0,7.507637,466.7227,25773.104,50673.598000000005,115007.46,423513.18,353677.75999999995,202696.68,27560.496000000003,8722.617,1414.545,319.22116,29901598000.0,24706.898,10269779200.0
Turkey_TR71 - Kirikkale,0,10066691000.0,2367846200.0,2557648600.0,33475662.0,521395300.0,554871120.0,415683780.0,113905140.0,475857160.0,891079360.0,130900980.0,216154400.0,474185900.0,2188177800.0,54541910.0,188581100.0,51343062.0,17365822.0,153074920.0,690743320.0,65368346.0,363274560.0,548237200.0,669493860.0,1580770800.0,72999274.0,27888344.0,95252168.0,175318880.0,82575310.0,10337042.0,618112.4,10066691000.0,0.2714421999999999,53.91118,7335.706000000001,18682.61,47993.218,191617.42,154891.44,74379.05799999999,7088.192,1573.9756,159.06104,23.63499999999998,11578220000.0,22974.556,4014137000.0
Turkey_TR72 - Kayseri,0,15687894000.0,3144852200.0,3396934000.0,43237268.0,673435160.0,716672620.0,607882920.0,166576500.0,814992840.0,1526156400.0,224191840.0,370201180.0,812163000.0,3747705200.0,88066466.0,304481200.0,82899850.0,28040244.0,247161860.0,1115289400.0,60021868.0,333569620.0,933514300.0,1139983200.0,2691675800.0,142337700.0,54372948.0,275664740.0,379686980.0,178838220.0,22388550.0,1338634.4,15687894000.0,7.2361954,412.8115000000001,18437.396,31990.980000000003,67014.226,231895.8,198786.34000000003,128317.62000000002,20472.306,7148.6412,1255.484,295.58618,18323378000.0,25943.4,6255642000.0
Turkey_TR8 - Bati Karadeniz,0,30716148000.0,6667850200.0,7202341000.0,80449600.0,1253034800.0,1333484800.0,1130488000.0,309758180.0,1443941800.0,2703839800.0,397205720.0,655907360.0,1438780400.0,6639675400.0,190735280.0,659518540.0,179554240.0,60727312.0,535314480.0,2415639600.0,111183676.0,617865980.0,1863498400.0,2275658800.0,5373132600.0,277618160.0,106083230.0,455366060.0,618784600.0,291431260.0,36478962.0,2181633.0,30716148000.0,1.4735499999999802,222.42862,24095.036,57023.472,140712.36,547841.68,454064.56,239416.1,27131.182,7050.947999999999,870.0496200000001,153.13461999999998,35780254000.0,23867.13,12247932000.0
Turkey_TR81 - Zonguldak,0,6590914400.0,1217921400.0,1315544000.0,17423540.0,271377780.0,288801420.0,233822360.0,64072100.0,317380440.0,594320920.0,87306400.0,144167360.0,316268240.0,1459443400.0,39075196.0,135103360.0,36783360.0,12441324.0,109666600.0,494864260.0,27931350.0,155224760.0,401684480.0,490526960.0,1158205800.0,74050082.0,28291572.0,107461300.0,141684420.0,66732894.0,8353721.0,499529.72,6590914400.0,0.29225199999998,57.066898,7196.642600000001,17308.498,41908.92,149558.82,104318.38,42292.612,3287.7627999999995,634.41816,54.809046,7.220730999999999,7612552000.0,20756.318,2628120600.0
Turkey_TR82 - Kastamonu,0,5431213600.0,1162391000.0,1255561200.0,17378870.0,270681000.0,288059940.0,175044200.0,47967742.0,262975320.0,492451400.0,72340616.0,119453040.0,262068400.0,1209289000.0,32709332.0,113087580.0,30790134.0,10414734.0,91799830.0,414233560.0,20940568.0,116378340.0,372896060.0,455371860.0,1075201560.0,31130850.0,11891575.0,53725740.0,83144782.0,39162614.0,4902794.6,293138.4,5431213600.0,0.38469419999998,50.31286,4709.329,10593.314000000002,25429.236,96943.958,80146.57999999999,42613.556,4861.0022,1261.0498,154.37941999999998,26.90518,6351335200.0,23798.636,2165743000.0
Turkey_TR83 - Samsun,0,18694018000.0,4287538000.0,4631235800.0,45647188.0,710975940.0,756623340.0,721621580.0,197718320.0,863586100.0,1617067800.0,237558680.0,392287020.0,860443700.0,3970943200.0,118950780.0,411327640.0,111980760.0,37871258.0,333848040.0,1506541800.0,62311768.0,346262920.0,1088917780.0,1329760400.0,3139725400.0,172437200.0,65900086.0,294179060.0,393955400.0,185535740.0,23222446.0,1388965.0,18694018000.0,0.7966042,115.048842,12189.062,29121.656,73374.19,301338.88,269599.6,154509.92,18982.42,5155.4802,660.86106,119.008736,21816368000.0,25206.838,7454068000.0
Turkey_TR9 - Trabzon,0,17767152000.0,3720900800.0,4019145600.0,42323650.0,659203920.0,701527760.0,870355820.0,238511240.0,833134160.0,1560154000.0,229182180.0,378437620.0,830285920.0,3831194000.0,104744008.0,362123340.0,98596576.0,33350994.0,293965600.0,1326460600.0,69428114.0,385856040.0,938162260.0,1145658200.0,2705088800.0,142947480.0,54600460.0,177568020.0,525657900.0,247601020.0,30998498.0,1853263.4,17767152000.0,0.559447,101.548346,12845.482,32074.49200000001,81788.722,327967.82,271540.02,136311.1,13875.324,3247.132,349.35976,54.617456,20658674000.0,23464.722,7084852200.0
Turkey_TR90 - Trabzon,0,17767152000.0,3720900800.0,4019145600.0,42323650.0,659203920.0,701527760.0,870355820.0,238511240.0,833134160.0,1560154000.0,229182180.0,378437620.0,830285920.0,3831194000.0,104744008.0,362123340.0,98596576.0,33350994.0,293965600.0,1326460600.0,69428114.0,385856040.0,938162260.0,1145658200.0,2705088800.0,142947480.0,54600460.0,177568020.0,525657900.0,247601020.0,30998498.0,1853263.4,17767152000.0,0.559447,101.548346,12845.482,32074.49200000001,81788.722,327967.82,271540.02,136311.1,13875.324,3247.132,349.35976,54.617456,20658674000.0,23464.722,7084852200.0
Turkey_TRA1 - Erzurum,0,7039846600.0,1442236800.0,1557846600.0,21036342.0,327650960.0,348687400.0,342380220.0,93810280.0,317115840.0,593802740.0,87233286.0,144050560.0,315965780.0,1458168200.0,39708642.0,137309200.0,37381648.0,12642358.0,111446260.0,502916300.0,34205910.0,190081320.0,422715620.0,516209180.0,1218836600.0,59599108.0,22777678.0,136731880.0,139417040.0,65659438.0,8218203.0,491540.32,7039846600.0,0.8455706,67.06600399999999,4296.1742,8803.8156,20738.082,84473.506,84337.08,61446.402,10757.7402,3932.045,715.1593399999999,171.50594,8188600200.0,29258.536000000004,2807060000.0
Turkey_TRA2 - Agri,0,6701389200.0,1480028200.0,1598663200.0,27056710.0,421419180.0,448476020.0,313428660.0,85884118.0,291089600.0,545084700.0,80074020.0,132225620.0,290061820.0,1338535800.0,36272312.0,125415080.0,34145224.0,11548746.0,101800428.0,459372520.0,20808664.0,115639520.0,344774980.0,421029900.0,994113020.0,44375836.0,16955068.0,123907780.0,170582340.0,80342810.0,10057201.0,601413.0399999999,6701389200.0,0.0714254,10.3877432,1283.7716,3490.3094,10096.808,54658.60600000001,70060.484,61780.036,12367.264,4793.635799999999,904.93458,219.88786000000005,7630504000.0,34713.248,2672196600.0
Turkey_TRB1 - Malatya,0,11059822000.0,2382406600.0,2573373400.0,22043264.0,343331160.0,365374520.0,551293500.0,151066660.0,539763420.0,1010753920.0,148480800.0,245182600.0,537876640.0,2482057400.0,60122322.0,207872740.0,56595818.0,19142742.0,168736380.0,761410780.0,30990596.0,172227240.0,610794560.0,745887900.0,1761148200.0,79153812.0,30238394.0,243993340.0,236115300.0,111211420.0,13922030.0,832459.38,11059822000.0,0.2277921999999999,40.194832,5260.634,13704.063999999998,36736.25,163579.32,156414.46000000002,93546.142,11752.740199999998,3199.111,407.40198,72.596486,12724936000.0,26245.268,4410150600.0
Turkey_TRB2 - Van,0,12159936000.0,3643016200.0,3935055600.0,46265364.0,720601920.0,766867480.0,701530200.0,192216740.0,581737360.0,1089312800.0,160027260.0,264255180.0,579633820.0,2674966600.0,59593348.0,206068300.0,56100960.0,18973458.0,167254880.0,754758620.0,27023380.0,150169720.0,382980120.0,467687280.0,1104264400.0,72153494.0,27570322.0,81207612.0,333253920.0,156952420.0,19645834.0,1174949.8,12159936000.0,0.1280916,18.584318000000003,2291.8928000000005,6226.258,18002.390000000003,97407.502,124835.7,110100.32,22047.976,8548.7028,1614.4068000000002,392.3982,13599924000.0,34711.924000000006,4848837600.0
Turkey_TRC1 - Gaziantep,0,17619036000.0,3665616000.0,3959465200.0,40078306.0,624233800.0,664312300.0,758777500.0,207908360.0,1049919580.0,1966014200.0,288817760.0,476924200.0,1046162800.0,4827838400.0,81874782.0,283104580.0,77075228.0,26067966.0,229788780.0,1036935640.0,61042474.0,339222540.0,922910160.0,1127039600.0,2661076400.0,135620500.0,51814246.0,329478300.0,448249500.0,211118760.0,26427318.0,1580382.8,17619036000.0,0.0111299999999999,6.547509199999981,2784.9550000000004,10993.306,39134.986,238229.96,268170.4,157331.87999999998,16394.968,3599.4086,341.7954,46.974426,20160738000.0,27343.572000000004,7025561200.0
Turkey_TRC2 - Sanliurfa,0,21268520000.0,5277467800.0,5700548800.0,56786546.0,884473760.0,941260620.0,1201799200.0,329274640.0,1146251600.0,2146338000.0,315317400.0,520692440.0,1142045200.0,5270644400.0,102168870.0,353309300.0,96183748.0,32528226.0,286750000.0,1294020200.0,43199550.0,240054300.0,827173720.0,1010129680.0,2385017800.0,113386160.0,43328782.0,557533040.0,695733780.0,327658760.0,41011356.0,2452958.4,21268520000.0,2.4679962,166.18504,9508.6662,19090.124,45213.024,192847.92,211783.24,178656.02,37603.134000000005,15940.326,3424.1484000000005,938.57102,23706120000.0,33110.4,8480701600.0
Turkey_TRC3 - Mardin,0,13668656000.0,3449701000.0,3726252600.0,42926218.0,668597140.0,711523540.0,849327740.0,232690840.0,598399860.0,1120471000.0,164610480.0,271830580.0,596163740.0,2751475800.0,61278068.0,211918320.0,57690052.0,19508890.0,171986140.0,776142520.0,45392756.0,252231400.0,602869560.0,736211780.0,1738267200.0,105139634.0,40188952.0,124175320.0,264694120.0,124651140.0,15600312.0,933240.76,13668656000.0,0.0055499999999999,2.17216259999998,741.7545200000002,2945.2308000000003,11192.564000000002,85309.658,137734.71999999997,134264.0,26424.198,9453.8976,1566.6748,335.0068,15332526000.0,37368.252,5450160000.0
United Kingdom of Great Britain and Northern Ireland_UKC1 - Tees Valley And Durham,0,25924092000.0,2254471600.0,2525668000.0,486913980.0,427053840.0,995702160.0,1276258600.0,341140580.0,1102380200.0,3122914600.0,49198248.0,271310920.0,781917940.0,5327082200.0,127407020.0,173607580.0,170891900.0,87388194.0,196565240.0,1208774800.0,79228142.0,514778420.0,1191803800.0,1472638800.0,3624084600.0,737224580.0,3.3936268,156937720.0,763107520.0,244753480.0,352160840.0,1204718400.0,25717270000.0,9.802e-05,0.002504,11.76523079999998,147.5428,1380.736,35103.198,132912.84,246718.76,73229.952,30175.684,4951.7708,920.1981,26864480000.0,51092.052,10637746000.0
United Kingdom of Great Britain and Northern Ireland_UKC11 - Hartlepool and Stockton-on-Tees,0,6390972400.0,540516340.0,605537780.0,119624580.0,104918840.0,244624320.0,300830800.0,80411450.0,273512760.0,774820140.0,12206216.0,67314066.0,193999780.0,1321694200.0,31054222.0,42314674.0,41652288.0,21298890.0,47911248.0,294623120.0,19900738.0,129302500.0,290691520.0,359189140.0,883963760.0,187331680.0,0.86233356,37331596.0,190936120.0,61239414.0,88109776.0,301431720.0,6339737000.0,1.4880000000000002e-05,0.0005591999999999,2.8955706,35.31185399999998,318.36048000000005,7714.769,29225.938,57666.99600000001,18989.546,8637.855599999999,1586.8786,321.64126,6682879000.0,53636.474,2603505400.0
United Kingdom of Great Britain and Northern Ireland_UKC12 - South Teesside,0,5835538000.0,513614240.0,575398680.0,110951860.0,97312252.0,226889340.0,294344440.0,78677468.0,247997340.0,702538820.0,11067556.0,61034444.0,175901680.0,1198396000.0,28188886.0,38410384.0,37809150.0,19333788.0,43490412.0,267438760.0,17534328.0,113928180.0,263857620.0,326032060.0,802362280.0,167406060.0,0.7706071399999999,36794426.0,169766880.0,54449734.0,78342224.0,268011140.0,5788998600.0,4.198e-06,0.0002656,2.24272179999998,31.238338,310.64156,8249.909800000001,31254.266,56434.89400000001,15963.478,6240.5208,950.64182,164.19585999999998,5976800000.0,49954.71,2410182000.0
United Kingdom of Great Britain and Northern Ireland_UKC13 - Darlington,0,2345162800.0,203961800.0,228497020.0,43675532.0,38306414.0,89313332.0,109343480.0,29227262.0,100228560.0,283933140.0,4472965.8,24667306.0,71091492.0,484335300.0,11556646.0,15747156.0,15500652.0,7926209.4,17829972.0,109642360.0,7327336.4,47607790.0,108115560.0,133591740.0,328769680.0,67704896.0,0.31166362,12769942.0,70195416.0,22513952.0,32390748.0,110818260.0,2326381200.0,7.464e-05,0.001354,3.2241564,30.450098000000004,220.75298,3935.4758,12194.898,21131.348,6612.6322,3029.5434,578.69932,123.270012,2459857000.0,51356.126,960203400.0
United Kingdom of Great Britain and Northern Ireland_UKC14 - Durham CC,0,11352424000.0,996379460.0,1116234400.0,212662020.0,186516320.0,434875240.0,571739720.0,152824420.0,480641680.0,1361622600.0,21451512.0,118295120.0,340924980.0,2322657000.0,56607276.0,77135348.0,75929838.0,38829310.0,87333618.0,537070700.0,34465740.0,223939980.0,529139140.0000001,653825880.0,1608988800.0,314781960.0,1.4490226,70041730.0,332209100.0,106550380.0,153318100.0,524457500.0,11262152000.0,4.28e-06,0.000329,3.40277959999998,50.5425,530.98102,15203.041999999998,60237.740000000005,111485.5,31664.3,12267.762,1835.5508,311.09090000000003,11744944000.0,50263.568,4663857600.0
United Kingdom of Great Britain and Northern Ireland_UKC2 - Northumberland And Tyne And Wear,0,33962324000.0,2882793800.0,3272242600.0,606102340.0,561362640.0,1263452000.0,1769277200.0,379758480.0,1484779000.0,4206975200.0,63683722.0,329396500.0,938694780.0,7022683800.0,266564260.0,236077480.0,235907660.0,129395040.0,292225320.0,1904079800.0,88679930.0,567274300.0,1660202400.0,1580996600.0,4269582200.0,977977000.0,3.633056,512482820.0,887928180.0,307257840.0,398507420.0,1197919800.0,33691776000.0,0.0004088,0.00947,29.83399,310.52532,2449.0492,49205.674,164406.42,294777.4,91006.824,39950.87,7113.5542000000005,1412.1696,33429714000.0,51344.044,14169066000.0
United Kingdom of Great Britain and Northern Ireland_UKC21 - Northumberland,0,8403644000.0,721058080.0,818468420.0,143709580.0,133102640.0,299571060.0,387024380.0,83071174.0,370257180.0,1049080800.0,15880334.0,82140452.0,234079940.0,1751227800.0,71091228.0,62960058.0,62914250.0,34507450.0,77935696.0,507803420.0,23541018.0,150584460.0,441641520.0,420571500.0,1135797720.0,233987800.0,0.8692396,93230704.0,231119320.0,79976324.0,103720720.0,311808880.0,8336301600.0,8.66e-07,7.044e-05,0.8549619999999999,13.864138000000002,161.4413,5761.3698,28699.207999999995,70596.73799999998,26717.338,12920.346,2454.7132,500.66126,8649099400.0,58449.92,3496612200.0
United Kingdom of Great Britain and Northern Ireland_UKC22 - Tyneside,0,19570388000.0,1626203800.0,1845896400.0,351870240.0,325896560.0,733493520.0,1072464720.0,230194920.0,851299040.0,2412032000.0,36511790.0,188855100.0,538189100.0,4026402200.0,149240440.0,132170440.0,132073800.0,72440620.0,163607480.0,1066016000.0,49983288.0,319740080.0,930367140.0,885978060.0,2392681200.0,569749740.0,2.1165192,333662080.0,503265340.0,174149160.0,225863900.0,678962660.0,19415102000.0,0.0003812,0.008366,23.822748,236.57768,1777.6292,32732.418000000005,101307.63999999998,169486.84,49987.682,21599.76,3840.359,769.47734,19038522000.0,49837.53,8152294400.0
United Kingdom of Great Britain and Northern Ireland_UKC23 - Sunderland,0,5988295400.0,535531860.0,607877720.0,110522580.0,102363472.0,230387280.0,309788120.0,66492352.0,263222680.0,745862280.0,11291600.0,58400952.0,166425760.0,1245053800.0,46232556.0,40946984.0,40919602.0,22446954.0,50682138.0,330260720.0,15155626.0,96949764.0,288193700.0,274447060.0,741103500.0,174239500.0,0.6472969,85589996.0,153543500.0,53132340.0,68922786.0,207148300.0,5940372800.0,2.682e-05,0.0010425999999999,5.15627659999998,60.08351,509.9788400000001,10711.887599999998,34399.594,54693.828,14301.802,5430.7612,818.48192,142.03090000000003,5742089600.0,47413.998,2520161200.0
United Kingdom of Great Britain and Northern Ireland_UKD1 - Cumbria,0,10671370400.0,741522800.0,827043560.0,205794480.0,187905120.0,424642160.0,418455580.0,104195308.0,649261060.0,1950159600.0,31823926.0,94316300.0,369327000.0,3094515200.0,63114700.0,20571142.0,43139742.0,40414842.0,64879668.0,373903360.0,20523270.0,140574020.0,403279020.0,433696940.0,1045553420.0,158828360.0,3.2151548000000005,71465980.0,187470940.0,49067532.0,103714840.0,579588680.0,10589004000.0,1.848e-06,0.0001383999999999,1.381752,20.846096,229.64622,7860.7708,40028.444,106171.54,43935.24,22654.59,4527.4092,941.66774,13828884000.0,61021.012,4103799400.0
United Kingdom of Great Britain and Northern Ireland_UKD11 - West Cumbria,0,4697649000.0,333521400.0,371985920.0,92905896.0,84828876.0,191702480.0,187975860.0,46805832.0,286094840.0,859385780.0,14025286.0,41563982.0,162755640.0,1363661800.0,27534976.0,8975033.0,18822502.0,17635774.0,28304336.0,163133120.0,8766624.6,60047806.0,176003120.0,189280300.0,456284360.0,69715298.0,1.411273,32746534.0,80878242.0,21168732.0,44753440.0,250044340.0,4661350400.0,1.332e-06,9.642e-05,0.9028496,13.203804,140.36252,4449.645200000001,20868.326,49664.606,18369.476,8632.1614,1556.5238000000002,298.04758000000004,5952408000.0,57201.41200000001,1817158400.0
United Kingdom of Great Britain and Northern Ireland_UKD12 - East Cumbria,0,5973722400.0,408001400.0,455057640.0,112888580.0,103076254.0,232939700.0,230479680.0,57389470.0,363166200.0,1090773800.0,17798640.0,52752318.0,206571340.0,1730853400.0,35579726.0,11596106.0,24317236.0,22779064.0,36575332.0,210770200.0,11756650.0,80526206.0,227275900.0,244416620.0,589269020.0,89113070.0,1.8038818000000003,38719452.0,106592680.0,27898802.0,58961420.0,329544360.0,5927655400.0,5.192e-07,4.218e-05,0.4789022000000001,7.642293999999998,89.283688,3411.1255999999994,19160.116,56506.922,25565.76,14022.426,2970.8852,643.62018,7876477000.0,64263.880000000005,2286641200.0
